grid,qtr,yr,fat,events,temp,x,precip,gdpg,gdp,ag,lstock,tlag1q,plag1yr,lat,long,tlag1yr,plag1yr,nights,lstock2,adjTmp,adjPrecip,fatn,thresh10
133,4,2010,[],[],24.30000114,[],0,0.095397859,54600000,11683896.37,979564.05,25,173.4000092,198,386,24.20000076,0,0.0888148,979564.05,0.516559158,-0.045454545,0,0
133,1,2011,[],[],30.5,[],0,0.053079242,57500000,12017192,999404.04,27.20000076,0,198,386,29.39999962,6.400000095,0.0833982,999404.04,0.3779217,-7.622402664,0,0
133,2,2011,[],[],26.80000114,[],36.60000229,0.053079242,57500000,12017192,999404.04,27.60000038,3,198,386,26.80000114,228.1999969,0.0833982,999404.04,-2.43571361,-82.29188294,0,0
133,3,2011,[],[],25.30000114,[],224,0.053079242,57500000,12017192,999404.04,28.60000038,74,198,386,24.89999962,195.4000092,0.0833982,999404.04,-1.580843328,58.93376373,0,0
133,4,2011,[],[],23.30000114,[],0,0.053079242,57500000,12017192,999404.04,25.5,165.3000031,198,386,24.30000114,0,0.0833982,999404.04,-0.483440842,-0.045454545,0,0
133,1,2012,[],[],28.20000076,[],0,0.042058902,59900000,12919542.05,972762.79,24.89999962,0,198,386,30.5,0,0.0819339,972762.79,-1.92207754,-7.622402664,0,0
133,2,2012,0,1,25.89999962,12,256.3000183,0.042058902,59900000,12919542.05,972762.79,27.89999962,3,198,386,26.80000114,36.60000229,0.0819339,972762.79,-3.33571513,137.4081331,0,0
133,3,2012,[],[],24.60000038,[],288.3999939,0.042058902,59900000,12919542.05,972762.79,27.80000114,135.4000092,198,386,25.30000114,224,0.0819339,972762.79,-2.280844088,123.3337576,0,0
133,4,2012,[],[],24.20000076,[],0,0.042058902,59900000,12919542.05,972762.79,24.30000114,259,198,386,23.30000114,0,0.0819339,972762.79,0.416558778,-0.045454545,0,0
133,1,2013,12,1,31.30000114,12,103.0999985,0.054877934,63200000,13247801.8,1030937.33,26.39999962,0,198,386,28.20000076,0,0.0792973,1030937.33,1.17792284,95.47759584,12,1
133,2,2013,[],[],26.70000076,[],123.7000046,0.054877934,63200000,13247801.8,1030937.33,26.80000114,3,198,386,25.89999962,256.3000183,0.0792973,1030937.33,-2.53571399,4.808119368,0,0
133,3,2013,[],[],24.60000038,[],217.4000092,0.054877934,63200000,13247801.8,1030937.33,28.70000076,128,198,386,24.60000038,288.3999939,0.0792973,1030937.33,-2.280844088,52.33377293,0,0
133,4,2013,[],[],25.20000076,[],0,0.054877934,63200000,13247801.8,1030937.33,23.70000076,156.6000061,198,386,24.20000076,0,0.0792973,1030937.33,1.416558778,-0.045454545,0,0
133,1,2014,20,1,30,12,18.20000076,0.062229416,67200000,13793450.01,1086847,26.39999962,0,198,386,31.30000114,103.0999985,0.0813335,1086847,-0.1220783,10.5775981,20,1
133,2,2014,[],[],27.39999962,[],163.5,0.062229416,67200000,13793450.01,1086847,26.60000038,0.300000012,198,386,26.70000076,123.7000046,0.0813335,1086847,-1.83571513,44.60811477,0,0
133,3,2014,[],[],24.60000038,[],211.3000031,0.062229416,67200000,13793450.01,1086847,27.89999962,84,198,386,24.60000038,217.4000092,0.0813335,1086847,-2.280844088,46.23376683,0,0
133,4,2014,25,2,24.70000076,12,0,0.062229416,67200000,13793450.01,1086847,24.30000114,218.8000031,198,386,25.20000076,0,0.0813335,1086847,0.916558778,-0.045454545,25,1
133,1,2015,[],[],30.20000076,[],0,0.027863983,69000000,14274936.74,1151323.39,26.39999962,1.100000024,198,386,30,18.20000076,0.0762499,1151323.39,0.07792246,-7.622402664,0,0
133,2,2015,6,1,26.89999962,12,83.59999847,0.027863983,69000000,14274936.74,1151323.39,26.80000114,3,198,386,27.39999962,163.5,0.0762499,1151323.39,-2.33571513,-35.29188676,6,0
133,3,2015,[],[],24.5,[],260.5,0.027863983,69000000,14274936.74,1151323.39,28.80000114,64.5,198,386,24.60000038,211.3000031,0.0762499,1151323.39,-2.380844468,95.43376373,0,0
133,4,2015,[],[],22.5,[],0,0.027863983,69000000,14274936.74,1151323.39,25,254.6000061,198,386,24.70000076,0,0.0762499,1151323.39,-1.283441982,-0.045454545,0,0
143,1,2009,0,1,28.70000076,12,0,0.083533442,49900000,11046155.59,920199.22,24.80000114,0,200,376,28.70000076,0,0.0912102,920199.22,-1.42207754,-7.622402664,0,0
143,2,2009,[],[],25.70000076,[],122.4000015,0.083533442,49900000,11046155.59,920199.22,28.30000114,2,200,376,25.30000114,141.5,0.0912102,920199.22,-3.53571399,3.508116268,0,0
143,3,2009,1,2,24.89999962,12,248.6999969,0.083533442,49900000,11046155.59,920199.22,26.70000076,259.2000122,200,376,24.60000038,224,0.0912102,920199.22,-1.980844848,83.63376063,1,0
143,4,2009,[],[],25.10000038,[],0,0.083533442,49900000,11046155.59,920199.22,24.5,447.6000061,200,376,25.10000038,0,0.0912102,920199.22,1.316558398,-0.045454545,0,0
143,1,2010,0,6,29.10000038,12,0,0.095397859,54600000,11683896.37,979564.05,24.80000114,0,200,376,28.70000076,0,0.0888148,979564.05,-1.02207792,-7.622402664,0,0
143,2,2010,650,9,25.39999962,12,130.8000031,0.095397859,54600000,11683896.37,979564.05,29,2,200,376,25.70000076,122.4000015,0.0888148,979564.05,-3.83571513,11.90811787,650,1
143,3,2010,9,3,24.10000038,12,211.1000061,0.095397859,54600000,11683896.37,979564.05,27.70000076,131,200,376,24.89999962,248.6999969,0.0888148,979564.05,-2.780844088,46.03376983,9,0
143,4,2010,1,1,24.20000076,12,0,0.095397859,54600000,11683896.37,979564.05,23.80000114,305.5,200,376,25.10000038,0,0.0888148,979564.05,0.416558778,-0.045454545,1,0
143,1,2011,2,2,29.30000114,12,0,0.053079242,57500000,12017192,999404.04,26,3.5,200,376,29.10000038,0,0.0833982,999404.04,-0.82207716,-7.622402664,2,0
143,2,2011,0,2,25.30000114,12,93.20000458,0.053079242,57500000,12017192,999404.04,28.10000038,1.5,200,376,25.39999962,130.8000031,0.0833982,999404.04,-3.93571361,-25.69188065,0,0
143,3,2011,9,2,24.60000038,12,296.5,0.053079242,57500000,12017192,999404.04,27.10000038,139.9000092,200,376,24.10000038,211.1000061,0.0833982,999404.04,-2.280844088,131.4337637,9,0
143,4,2011,3,4,23.30000114,12,0,0.053079242,57500000,12017192,999404.04,24,183.9000092,200,376,24.20000076,0,0.0833982,999404.04,-0.483440842,-0.045454545,3,0
143,1,2012,20,10,27.60000038,12,0,0.042058902,59900000,12919542.05,972762.79,24.60000038,1,200,376,29.30000114,0,0.0819339,972762.79,-2.52207792,-7.622402664,20,1
143,2,2012,1,11,24.5,12,335.1000061,0.042058902,59900000,12919542.05,972762.79,27.89999962,0,200,376,25.30000114,93.20000458,0.0819339,972762.79,-4.73571475,216.2081209,1,0
143,3,2012,7,8,24.10000038,12,266.1000061,0.042058902,59900000,12919542.05,972762.79,26.20000076,333.2000122,200,376,24.60000038,296.5,0.0819339,972762.79,-2.780844088,101.0337698,7,0
143,4,2012,3,5,24.5,12,0,0.042058902,59900000,12919542.05,972762.79,23.20000076,302.3000183,200,376,23.30000114,0,0.0819339,972762.79,0.716558018,-0.045454545,3,0
143,1,2013,2,1,30.5,12,0,0.054877934,63200000,13247801.8,1030937.33,25.80000114,0,200,376,27.60000038,0,0.0792973,1030937.33,0.3779217,-7.622402664,2,0
143,2,2013,1,6,25.5,12,223.3000031,0.054877934,63200000,13247801.8,1030937.33,26.10000038,0,200,376,24.5,335.1000061,0.0792973,1030937.33,-3.73571475,104.4081179,1,0
143,3,2013,1,20,24.39999962,12,203.4000092,0.054877934,63200000,13247801.8,1030937.33,27.10000038,40.60000229,200,376,24.10000038,266.1000061,0.0792973,1030937.33,-2.480844848,38.33377293,1,0
143,4,2013,26,10,24.89999962,12,0,0.054877934,63200000,13247801.8,1030937.33,22.89999962,234.6000061,200,376,24.5,0,0.0792973,1030937.33,1.116557638,-0.045454545,26,1
143,1,2014,110,27,28.89999962,12,0,0.062229416,67200000,13793450.01,1086847,25.70000076,0,200,376,30.5,0,0.0813335,1086847,-1.22207868,-7.622402664,110,1
143,2,2014,41,20,26,12,120.5,0.062229416,67200000,13793450.01,1086847,26.89999962,0,200,376,25.5,223.3000031,0.0813335,1086847,-3.23571475,1.608114768,41,1
143,3,2014,0,9,24.30000114,12,313,0.062229416,67200000,13793450.01,1086847,26.5,144.3000031,200,376,24.39999962,203.4000092,0.0813335,1086847,-2.580843328,147.9337637,0,0
143,4,2014,0,13,24.60000038,12,0,0.062229416,67200000,13793450.01,1086847,23.39999962,237.1999969,200,376,24.89999962,0,0.0813335,1086847,0.816558398,-0.045454545,0,0
143,1,2015,50,21,28.60000038,12,23,0.027863983,69000000,14274936.74,1151323.39,25.60000038,0,200,376,28.89999962,0,0.0762499,1151323.39,-1.52207792,15.37759734,50,1
143,2,2015,12,25,26.30000114,12,221.4000092,0.027863983,69000000,14274936.74,1151323.39,27.39999962,0,200,376,26,120.5,0.0762499,1151323.39,-2.93571361,102.508124,12,1
143,3,2015,100,31,24.70000076,12,164,0.027863983,69000000,14274936.74,1151323.39,27.80000114,94.5,200,376,24.30000114,313,0.0762499,1151323.39,-2.180843708,-1.066236273,100,1
143,4,2015,26,24,22.30000114,12,0,0.027863983,69000000,14274936.74,1151323.39,23.80000114,296.6000061,200,376,24.60000038,0,0.0762499,1151323.39,-1.483440842,-0.045454545,26,1
144,1,2009,10,2,26,12,0,0.083533442,49900000,11046155.59,920199.22,22.80000114,0,200,378,26.30000114,0,0.0912102,920199.22,-4.1220783,-7.622402664,10,0
144,2,2009,8,1,23.80000114,12,197.5,0.083533442,49900000,11046155.59,920199.22,25.5,2,200,378,23.30000114,134.1000061,0.0912102,920199.22,-5.43571361,78.60811477,8,0
144,3,2009,[],[],23.20000076,[],203.6999969,0.083533442,49900000,11046155.59,920199.22,24.20000076,298.3000183,200,378,22.80000114,200.9000092,0.0912102,920199.22,-3.680843708,38.63376063,0,0
144,4,2009,11,2,22.30000114,12,0,0.083533442,49900000,11046155.59,920199.22,22.70000076,405.7000122,200,378,22.70000076,0,0.0912102,920199.22,-1.483440842,-0.045454545,11,1
144,1,2010,117,4,26.5,12,1.300000072,0.095397859,54600000,11683896.37,979564.05,22.70000076,0,200,378,26,0,0.0888148,979564.05,-3.6220783,-6.322402592,117,1
144,2,2010,[],[],23.39999962,[],176.1999969,0.095397859,54600000,11683896.37,979564.05,26.20000076,2,200,378,23.80000114,197.5,0.0888148,979564.05,-5.83571513,57.30811167,0,0
144,3,2010,[],[],22.30000114,[],220.6000061,0.095397859,54600000,11683896.37,979564.05,25.5,124,200,378,23.20000076,203.6999969,0.0888148,979564.05,-4.580843328,55.53376983,0,0
144,4,2010,24,2,21.60000038,12,0,0.095397859,54600000,11683896.37,979564.05,21.70000076,259.7000122,200,378,22.30000114,0,0.0888148,979564.05,-2.183441602,-0.045454545,24,1
144,1,2011,1140,11,27,12,0,0.053079242,57500000,12017192,999404.04,24.20000076,2.600000143,200,378,26.5,1.300000072,0.0833982,999404.04,-3.1220783,-7.622402664,1140,1
144,2,2011,51,9,23.39999962,12,117.5,0.053079242,57500000,12017192,999404.04,25.39999962,1.5,200,378,23.39999962,176.1999969,0.0833982,999404.04,-5.83571513,-1.391885232,51,1
144,3,2011,39,5,22.70000076,12,251.6999969,0.053079242,57500000,12017192,999404.04,24.70000076,126.3000031,200,378,22.30000114,220.6000061,0.0833982,999404.04,-4.180843708,86.63376063,39,1
144,4,2011,0,1,20.60000038,12,0,0.053079242,57500000,12017192,999404.04,22.10000038,218.6999969,200,378,21.60000038,0,0.0833982,999404.04,-3.183441602,-0.045454545,0,0
144,1,2012,14,4,24.80000114,12,0,0.042058902,59900000,12919542.05,972762.79,22.30000114,0,200,378,27,0,0.0819339,972762.79,-5.32207716,-7.622402664,14,1
144,2,2012,0,1,22.39999962,12,261,0.042058902,59900000,12919542.05,972762.79,25.30000114,0,200,378,23.39999962,117.5,0.0819339,972762.79,-6.83571513,142.1081148,0,0
144,3,2012,0,4,22.20000076,12,244.9000092,0.042058902,59900000,12919542.05,972762.79,23.89999962,283.8000183,200,378,22.70000076,251.6999969,0.0819339,972762.79,-4.680843708,79.83377293,0,0
144,4,2012,2,5,21.80000114,12,0,0.042058902,59900000,12919542.05,972762.79,21,373.3000183,200,378,20.60000038,0,0.0819339,972762.79,-1.983440842,-0.045454545,2,0
144,1,2013,762,6,28.5,12,22.39999962,0.054877934,63200000,13247801.8,1030937.33,23.70000076,0,200,378,24.80000114,0,0.0792973,1030937.33,-1.6220783,14.77759696,762,1
144,2,2013,609,33,23.39999962,12,244.6999969,0.054877934,63200000,13247801.8,1030937.33,23.10000038,0,200,378,22.39999962,261,0.0792973,1030937.33,-5.83571513,125.8081117,609,1
144,3,2013,529,53,22.5,12,195.6000061,0.054877934,63200000,13247801.8,1030937.33,24.80000114,39.90000153,200,378,22.20000076,244.9000092,0.0792973,1030937.33,-4.380844468,30.53376983,529,1
144,4,2013,888,57,22.39999962,12,0,0.054877934,63200000,13247801.8,1030937.33,20.70000076,243.9000092,200,378,21.80000114,0,0.0792973,1030937.33,-1.383442362,-0.045454545,888,1
144,1,2014,124,25,26.39999962,12,4.200000286,0.062229416,67200000,13793450.01,1086847,23.70000076,0,200,378,28.5,22.39999962,0.0813335,1086847,-3.72207868,-3.422402378,124,1
144,2,2014,222,41,24.10000038,12,127.8000031,0.062229416,67200000,13793450.01,1086847,24,0,200,378,23.39999962,244.6999969,0.0813335,1086847,-5.13571437,8.908117868,222,1
144,3,2014,93,27,22.39999962,12,274.6000061,0.062229416,67200000,13793450.01,1086847,24.10000038,125.3000031,200,378,22.5,195.6000061,0.0813335,1086847,-4.480844848,109.5337698,93,1
144,4,2014,128,31,22,12,0,0.062229416,67200000,13793450.01,1086847,21.20000076,244.6000061,200,378,22.39999962,0,0.0813335,1086847,-1.783441982,-0.045454545,128,1
144,1,2015,85,17,26.10000038,12,24.89999962,0.027863983,69000000,14274936.74,1151323.39,23.60000038,0,200,378,26.39999962,4.200000286,0.0762499,1151323.39,-4.02207792,17.27759696,85,1
144,2,2015,175,26,24.30000114,12,190.9000092,0.027863983,69000000,14274936.74,1151323.39,24.30000114,0,200,378,24.10000038,127.8000031,0.0762499,1151323.39,-4.93571361,72.00812397,175,1
144,3,2015,182,12,22.39999962,12,171.8000031,0.027863983,69000000,14274936.74,1151323.39,25.39999962,75,200,378,22.39999962,274.6000061,0.0762499,1151323.39,-4.480844848,6.733766827,182,1
144,4,2015,166,20,19.5,12,0,0.027863983,69000000,14274936.74,1151323.39,21.80000114,296.2000122,200,378,22,0,0.0762499,1151323.39,-4.283441982,-0.045454545,166,1
145,1,2009,[],[],29.39999962,[],0,0.083533442,49900000,11046155.59,920199.22,25.80000114,0,200,380,29.80000114,0,0.0912102,920199.22,-0.72207868,-7.622402664,0,0
145,2,2009,[],[],27.39999962,[],127.9000015,0.083533442,49900000,11046155.59,920199.22,28.5,0,200,380,26.80000114,122.3000031,0.0912102,920199.22,-1.83571513,9.008116268,0,0
145,3,2009,[],[],26.39999962,[],156.3000031,0.083533442,49900000,11046155.59,920199.22,28,252.6999969,200,380,25.80000114,156.4000092,0.0912102,920199.22,-0.480844848,-8.766233173,0,0
145,4,2009,[],[],24.89999962,[],0,0.083533442,49900000,11046155.59,920199.22,26,309.6000061,200,380,25.39999962,0,0.0912102,920199.22,1.116557638,-0.045454545,0,0
145,1,2010,[],[],29.70000076,[],1.800000072,0.095397859,54600000,11683896.37,979564.05,25.70000076,0,200,380,29.39999962,0,0.0888148,979564.05,-0.42207754,-5.822402592,0,0
145,2,2010,[],[],27,[],192.8000031,0.095397859,54600000,11683896.37,979564.05,29.30000114,0,200,380,27.39999962,127.9000015,0.0888148,979564.05,-2.23571475,73.90811787,0,0
145,3,2010,[],[],25.30000114,[],192.1999969,0.095397859,54600000,11683896.37,979564.05,29.39999962,83.90000153,200,380,26.39999962,156.3000031,0.0888148,979564.05,-1.580843328,27.13376063,0,0
145,4,2010,[],[],24.30000114,[],0,0.095397859,54600000,11683896.37,979564.05,25,211.8000031,200,380,24.89999962,0,0.0888148,979564.05,0.516559158,-0.045454545,0,0
145,1,2011,4,1,30.60000038,12,0,0.053079242,57500000,12017192,999404.04,27.30000114,0,200,380,29.70000076,1.800000072,0.0833982,999404.04,0.47792208,-7.622402664,4,0
145,2,2011,15,2,27.10000038,12,81.40000153,0.053079242,57500000,12017192,999404.04,28.60000038,0,200,380,27,192.8000031,0.0833982,999404.04,-2.13571437,-37.4918837,15,1
145,3,2011,40,1,25.80000114,12,280.6000061,0.053079242,57500000,12017192,999404.04,28.60000038,91.90000153,200,380,25.30000114,192.1999969,0.0833982,999404.04,-1.080843328,115.5337698,40,1
145,4,2011,7,1,23.20000076,12,0,0.053079242,57500000,12017192,999404.04,25.39999962,207.6000061,200,380,24.30000114,0,0.0833982,999404.04,-0.583441222,-0.045454545,7,0
145,1,2012,60,4,28.20000076,12,0,0.042058902,59900000,12919542.05,972762.79,25.20000076,0,200,380,30.60000038,0,0.0819339,972762.79,-1.92207754,-7.622402664,60,1
145,2,2012,10,10,25.89999962,12,242.6999969,0.042058902,59900000,12919542.05,972762.79,28.5,0,200,380,27.10000038,81.40000153,0.0819339,972762.79,-3.33571513,123.8081117,10,0
145,3,2012,[],[],25.20000076,[],219.4000092,0.042058902,59900000,12919542.05,972762.79,27.70000076,180.6000061,200,380,25.80000114,280.6000061,0.0819339,972762.79,-1.680843708,54.33377293,0,0
145,4,2012,0,1,24.39999962,12,0,0.042058902,59900000,12919542.05,972762.79,24.20000076,332.3000183,200,380,23.20000076,0,0.0819339,972762.79,0.616557638,-0.045454545,0,0
145,1,2013,[],[],31.89999962,[],31.39999962,0.054877934,63200000,13247801.8,1030937.33,26.60000038,0,200,380,28.20000076,0,0.0792973,1030937.33,1.77792132,23.77759696,0,0
145,2,2013,85,3,27,12,229.6999969,0.054877934,63200000,13247801.8,1030937.33,27,0,200,380,25.89999962,242.6999969,0.0792973,1030937.33,-2.23571475,110.8081117,85,1
145,3,2013,23,4,25.30000114,12,182.5,0.054877934,63200000,13247801.8,1030937.33,28.70000076,36.10000229,200,380,25.20000076,219.4000092,0.0792973,1030937.33,-1.580843328,17.43376373,23,1
145,4,2013,10,2,25.10000038,12,0,0.054877934,63200000,13247801.8,1030937.33,23.89999962,197.1999969,200,380,24.39999962,0,0.0792973,1030937.33,1.316558398,-0.045454545,10,0
145,1,2014,12,2,30,12,5.5,0.062229416,67200000,13793450.01,1086847,26.70000076,0,200,380,31.89999962,31.39999962,0.0813335,1086847,-0.1220783,-2.122402664,12,1
145,2,2014,150,4,27.70000076,12,116.5999985,0.062229416,67200000,13793450.01,1086847,27.10000038,0,200,380,27,229.6999969,0.0813335,1086847,-1.53571399,-2.291886732,150,1
145,3,2014,6,3,25.30000114,12,218.6999969,0.062229416,67200000,13793450.01,1086847,27.89999962,90.70000458,200,380,25.30000114,182.5,0.0813335,1086847,-1.580843328,53.63376063,6,0
145,4,2014,99,11,24.70000076,12,0,0.062229416,67200000,13793450.01,1086847,24.39999962,213.6999969,200,380,25.10000038,0,0.0813335,1086847,0.916558778,-0.045454545,99,1
145,1,2015,67,7,29.70000076,12,5.400000095,0.027863983,69000000,14274936.74,1151323.39,26.60000038,0,200,380,30,5.5,0.0762499,1151323.39,-0.42207754,-2.222402569,67,1
145,2,2015,34,6,27.70000076,12,113.9000015,0.027863983,69000000,14274936.74,1151323.39,27.39999962,0,200,380,27.70000076,116.5999985,0.0762499,1151323.39,-1.53571399,-4.991883732,34,1
145,3,2015,4,1,25.39999962,12,186.8000031,0.027863983,69000000,14274936.74,1151323.39,29.10000038,41.79999924,200,380,25.30000114,218.6999969,0.0762499,1151323.39,-1.480844848,21.73376683,4,0
145,4,2015,9,4,22.10000038,12,0,0.027863983,69000000,14274936.74,1151323.39,25,264.1000061,200,380,24.70000076,0,0.0762499,1151323.39,-1.683441602,-0.045454545,9,0
147,1,2009,[],[],30.70000076,[],0,0.083533442,49900000,11046155.59,920199.22,26.60000038,0,200,384,31,0,0.0912102,920199.22,0.57792246,-7.622402664,0,0
147,2,2009,[],[],29.20000076,[],11.40000057,0.083533442,49900000,11046155.59,920199.22,28.60000038,0,200,384,28.60000038,114.4000015,0.0912102,920199.22,-0.03571399,-107.4918847,0,0
147,3,2009,12,1,27.60000038,12,121.9000015,0.083533442,49900000,11046155.59,920199.22,29.89999962,203.1999969,200,384,27,144,0.0912102,920199.22,0.719155912,-43.16623477,12,1
147,4,2009,[],[],25.20000076,[],0,0.083533442,49900000,11046155.59,920199.22,27.30000114,209.1999969,200,384,26.30000114,0,0.0912102,920199.22,1.416558778,-0.045454545,0,0
147,1,2010,[],[],30.70000076,[],2,0.095397859,54600000,11683896.37,979564.05,26.5,0,200,384,30.70000076,0,0.0888148,979564.05,0.57792246,-5.622402664,0,0
147,2,2010,[],[],28.89999962,[],194.8000031,0.095397859,54600000,11683896.37,979564.05,29.30000114,0,200,384,29.20000076,11.40000057,0.0888148,979564.05,-0.33571513,75.90811787,0,0
147,3,2010,[],[],26.60000038,[],185.6999969,0.095397859,54600000,11683896.37,979564.05,31.39999962,40,200,384,27.60000038,121.9000015,0.0888148,979564.05,-0.280844088,20.63376063,0,0
147,4,2010,[],[],25,[],0,0.095397859,54600000,11683896.37,979564.05,26.39999962,160.8000031,200,384,25.20000076,0,0.0888148,979564.05,1.216558018,-0.045454545,0,0
147,1,2011,[],[],31.89999962,[],0,0.053079242,57500000,12017192,999404.04,28.30000114,0,200,384,30.70000076,2,0.0833982,999404.04,1.77792132,-7.622402664,0,0
147,2,2011,[],[],29,[],42.40000153,0.053079242,57500000,12017192,999404.04,29,0,200,384,28.89999962,194.8000031,0.0833982,999404.04,-0.23571475,-76.4918837,0,0
147,3,2011,[],[],27,[],249.9000092,0.053079242,57500000,12017192,999404.04,30.70000076,49.40000153,200,384,26.60000038,185.6999969,0.0833982,999404.04,0.119155532,84.83377293,0,0
147,4,2011,[],[],23.89999962,[],0,0.053079242,57500000,12017192,999404.04,26.89999962,161.6000061,200,384,25,0,0.0833982,999404.04,0.116557638,-0.045454545,0,0
147,1,2012,[],[],29.39999962,[],0,0.042058902,59900000,12919542.05,972762.79,26,0,200,384,31.89999962,0,0.0819339,972762.79,-0.72207868,-7.622402664,0,0
147,2,2012,2,1,27.80000114,12,213.8000031,0.042058902,59900000,12919542.05,972762.79,29.5,0,200,384,29,42.40000153,0.0819339,972762.79,-1.43571361,94.90811787,2,0
147,3,2012,0,1,26.30000114,12,228.8000031,0.042058902,59900000,12919542.05,972762.79,29.89999962,120.9000015,200,384,27,249.9000092,0.0819339,972762.79,-0.580843328,63.73376683,0,0
147,4,2012,[],[],25.10000038,[],0,0.042058902,59900000,12919542.05,972762.79,25.60000038,361.6000061,200,384,23.89999962,0,0.0819339,972762.79,1.316558398,-0.045454545,0,0
147,1,2013,[],[],33.29999924,[],34.5,0.054877934,63200000,13247801.8,1030937.33,27.39999962,0,200,384,29.39999962,0,0.0792973,1030937.33,3.17792094,26.87759734,0,0
147,2,2013,6,4,28.80000114,12,105.9000015,0.054877934,63200000,13247801.8,1030937.33,27.70000076,0,200,384,27.80000114,213.8000031,0.0792973,1030937.33,-0.43571361,-12.99188373,6,0
147,3,2013,[],[],26.39999962,[],175.6999969,0.054877934,63200000,13247801.8,1030937.33,30.80000114,0,200,384,26.30000114,228.8000031,0.0792973,1030937.33,-0.480844848,10.63376063,0,0
147,4,2013,0,1,26,12,0,0.054877934,63200000,13247801.8,1030937.33,25.10000038,152.4000092,200,384,25.10000038,0,0.0792973,1030937.33,2.216558018,-0.045454545,0,0
147,1,2014,[],[],31.5,[],6.300000191,0.062229416,67200000,13793450.01,1086847,27.60000038,0,200,384,33.29999924,34.5,0.0813335,1086847,1.3779217,-1.322402473,0,0
147,2,2014,[],[],29.70000076,[],116,0.062229416,67200000,13793450.01,1086847,27.70000076,0,200,384,28.80000114,105.9000015,0.0813335,1086847,0.46428601,-2.891885232,0,0
147,3,2014,4,1,26.39999962,12,150.3000031,0.062229416,67200000,13793450.01,1086847,30,91.80000305,200,384,26.39999962,175.6999969,0.0813335,1086847,-0.480844848,-14.76623317,4,0
147,4,2014,2,1,25.5,12,0,0.062229416,67200000,13793450.01,1086847,25.70000076,208.1000061,200,384,26,0,0.0813335,1086847,1.716558018,-0.045454545,2,0
147,1,2015,7,2,31.39999962,12,0,0.027863983,69000000,14274936.74,1151323.39,27.60000038,0,200,384,31.5,6.300000191,0.0762499,1151323.39,1.27792132,-7.622402664,7,0
147,2,2015,[],[],29.30000114,[],56,0.027863983,69000000,14274936.74,1151323.39,27.80000114,0,200,384,29.70000076,116,0.0762499,1151323.39,0.06428639,-62.89188523,0,0
147,3,2015,[],[],26.20000076,[],208.1999969,0.027863983,69000000,14274936.74,1151323.39,31,27.5,200,384,26.39999962,150.3000031,0.0762499,1151323.39,-0.680843708,43.13376063,0,0
147,4,2015,[],[],22.70000076,[],0,0.027863983,69000000,14274936.74,1151323.39,26.30000114,236.5,200,384,25.5,0,0.0762499,1151323.39,-1.083441222,-0.045454545,0,0
148,1,2009,[],[],30.20000076,[],0,0.083533442,49900000,11046155.59,920199.22,26.10000038,0,200,386,30.60000038,0,0.0912102,920199.22,0.07792246,-7.622402664,0,0
148,2,2009,[],[],28.5,[],10.69999981,0.083533442,49900000,11046155.59,920199.22,27.80000114,3,200,386,27.89999962,114.7000046,0.0912102,920199.22,-0.73571475,-108.1918854,0,0
148,3,2009,[],[],26.89999962,[],120.7000046,0.083533442,49900000,11046155.59,920199.22,29.5,189.9000092,200,386,26.30000114,139.6999969,0.0912102,920199.22,0.019155152,-44.36623167,0,0
148,4,2009,[],[],24.60000038,[],0,0.083533442,49900000,11046155.59,920199.22,26.60000038,211.6000061,200,386,25.80000114,0,0.0912102,920199.22,0.816558398,-0.045454545,0,0
148,1,2010,0,1,30.10000038,12,2,0.095397859,54600000,11683896.37,979564.05,26,0,200,386,30.20000076,0,0.0888148,979564.05,-0.02207792,-5.622402664,0,0
148,2,2010,[],[],28.39999962,[],186.9000092,0.095397859,54600000,11683896.37,979564.05,28.39999962,3,200,386,28.5,10.69999981,0.0888148,979564.05,-0.83571513,68.00812397,0,0
148,3,2010,[],[],25.89999962,[],182.4000092,0.095397859,54600000,11683896.37,979564.05,30.89999962,40.90000153,200,386,26.89999962,120.7000046,0.0888148,979564.05,-0.980844848,17.33377293,0,0
148,4,2010,[],[],24.60000038,[],0,0.095397859,54600000,11683896.37,979564.05,25.80000114,161,200,386,24.60000038,0,0.0888148,979564.05,0.816558398,-0.045454545,0,0
148,1,2011,[],[],31.5,[],0,0.053079242,57500000,12017192,999404.04,27.89999962,0,200,386,30.10000038,2,0.0833982,999404.04,1.3779217,-7.622402664,0,0
148,2,2011,16,2,28.39999962,12,43.90000153,0.053079242,57500000,12017192,999404.04,27.89999962,3,200,386,28.39999962,186.9000092,0.0833982,999404.04,-0.83571513,-74.9918837,16,1
148,3,2011,[],[],26.30000114,[],260.7000122,0.053079242,57500000,12017192,999404.04,30.30000114,51.29999924,200,386,25.89999962,182.4000092,0.0833982,999404.04,-0.580843328,95.63377593,0,0
148,4,2011,100,2,23.5,12,0,0.053079242,57500000,12017192,999404.04,26.39999962,161.3000031,200,386,24.60000038,0,0.0833982,999404.04,-0.283441982,-0.045454545,100,1
148,1,2012,0,1,28.80000114,12,0,0.042058902,59900000,12919542.05,972762.79,25.39999962,0,200,386,31.5,0,0.0819339,972762.79,-1.32207716,-7.622402664,0,0
148,2,2012,0,3,27.30000114,12,201.8000031,0.042058902,59900000,12919542.05,972762.79,28.60000038,3,200,386,28.39999962,43.90000153,0.0819339,972762.79,-1.93571361,82.90811787,0,0
